 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
80,115342097,16,14,518,752,434,0,32.375,107.110457,746,0,53.71428571,199.2599495,11.01072404,0.260095843,3977313.69,4869180.817,10000000,80,115000000,7689473.133,4169797.418,10000000,316,110000000,8498102.0,3758754.218,10000000,20360,0,0,0,0,332,424,0.138717783,0.12137806,0,746,40.96774194,152.0288314,23112.76559,0,0,0,1,0,0,0,0,0,42.33333333,32.375,53.71428571,332,0,0,0,0,0,0,16,518,14,752,8192,343,15,20,46612.63636,32294.61541,143984,36672,9996590.727,14919.78136,10000000,9951645,BENIGN
53,30593,1,1,51,179,51,51,51.0,0.0,179,179,179.0,0.0,7518.059687,65.37443206,30593.0,0.0,30593,30593,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.68721603,32.68721603,51,179,93.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,140.5,51.0,179.0,20,0,0,0,0,0,0,1,51,1,179,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9415,12,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
56762,75581475,5,10,11613,68,11595,0,2322.6,5183.42983,20,0,6.8,5.006662228,154.5484525,0.198461329,5398676.786,17800000.0,66900000,3,75600000,18900000.0,36900000.0,74200000,159,74100000,8238060.0,22100000.0,66900000,3,0,0,0,0,112,212,0.066153776,0.132307553,0,11595,730.4375,2897.219747,8393882.263,0,0,0,0,1,1,0,0,2,779.1333333,2322.6,6.8,112,0,0,0,0,0,0,5,11613,10,68,229,256,3,20,30174.0,0.0,30174,30174,37100000.0,42200000.0,66900000,7215179,BENIGN
48009,52,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.2308,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,14600,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98427731,7,6,318,11595,318,0,45.42857143,120.1927024,4344,0,1932.5,1754.831473,121.0329638,0.132076599,8202310.917,28400000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,1,148452,29690.4,60268.93972,137172,47,0,0,0,0,232,200,0.071118169,0.060958431,0,4344,850.9285714,1461.519676,2136039.764,0,0,0,0,1,0,0,0,0,916.3846154,45.42857143,1932.5,232,0,0,0,0,0,0,7,318,6,11595,274,235,1,32,1004.0,0.0,1004,1004,98300000.0,0.0,98300000,98300000,DoS
53,307684,1,1,45,176,45,45,45.0,0.0,176,176,176.0,0.0,718.2693933,6.500175505,307684.0,0.0,307684,307684,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,3.250087752,3.250087752,45,176,88.66666667,75.63288526,5720.333333,0,0,0,0,0,0,0,0,1,133.0,45.0,176.0,32,0,0,0,0,0,0,1,45,1,176,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,119606,1,1,53,138,53,53,53.0,0.0,138,138,138.0,0.0,1596.909854,16.72156915,119606.0,0.0,119606,119606,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.360784576,8.360784576,53,138,81.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,122.0,53.0,138.0,32,0,0,0,0,0,0,1,53,1,138,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115443540,16,14,522,484,438,0,32.625,108.1103603,478,0,34.57142857,127.6375362,8.714216491,0.259867291,3980811.724,4874546.213,10000000,66,115000000,7696236.0,4151144.183,10000000,2159,110000000,8491972.923,3744044.827,10000000,25338,0,0,0,0,332,424,0.138595889,0.121271402,0,478,32.4516129,113.7572968,12940.72258,0,0,0,1,0,0,0,0,0,33.53333333,32.625,34.57142857,332,0,0,0,0,0,0,16,522,14,484,8192,946,15,20,37771.63636,48860.71824,185092,22879,9998203.091,16794.72725,10000000,9949655,BENIGN
8009,74,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,100198644,8,6,730,11595,365,0,91.25,168.9621682,5792,0,1932.5,2181.008184,123.0056566,0.13972245,7707588.0,27700000.0,99800000,2,100000000,14300000.0,37700000.0,99800000,2,372394,74478.8,105331.1054,224021,43,0,0,0,0,264,200,0.0798414,0.05988105,0,5792,821.6666667,1610.916539,2595052.095,0,0,0,0,1,0,0,0,0,880.3571429,91.25,1932.5,264,0,0,0,0,0,0,8,730,6,11595,274,235,2,32,8.0,0.0,8,8,99800000.0,0.0,99800000,99800000,DoS
80,35446,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,141.05964,8861.5,17235.25783,34713,14,35446,8861.5,17235.25783,34713,14,0,0.0,0.0,0,0,0,0,0,0,160,0,141.05964,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
58675,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4380,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4403923,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.449686564,0.908281094,1467974.333,2542602.665,4403919,1,4403923,1467974.333,2542602.665,4403919,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.908281094,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,115654121,16,14,517,752,433,0,32.3125,106.8604815,746,0,53.71428571,199.2599495,10.97237166,0.259394129,3988073.138,4871112.969,10000000,157,116000000,7710274.733,4157469.787,10100000,404,110000000,8499512.077,3759136.748,10100000,21673,0,0,0,0,332,424,0.138343536,0.121050594,0,746,40.93548387,151.9427382,23086.5957,0,0,0,1,0,0,0,0,0,42.3,32.3125,53.71428571,332,0,0,0,0,0,0,16,517,14,752,8192,343,15,20,47902.45455,31265.18674,141285,36244,9996972.727,16241.64172,10000000,9951249,BENIGN
56103,190201,5,1,377,6,258,6,75.4,105.37457,6,6,6.0,0.0,2013.659234,31.54557547,38040.2,85022.46372,190133,1,190201,47550.25,95095.83334,190194,1,0,0.0,0.0,0,0,1,0,0,0,100,20,26.28797956,5.257595912,6,258,91.57142857,116.0055417,13457.28571,0,1,0,0,1,0,0,0,0,106.8333333,75.4,6.0,100,0,0,0,0,0,0,5,377,1,6,511,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60375,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,192679.089,132.505176,8625.0,22342.70484,59289,3,945,472.5,535.2798334,851,94,60366,15091.5,29468.44814,59289,3,0,0,0,0,72,112,49.68944099,82.81573499,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,76755,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,2566.608039,26.0569344,76755.0,0.0,76755,76755,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,13.0284672,13.0284672,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,32,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,84882093,7,7,374,11595,350,0,53.42857143,130.8062908,7240,0,1656.428571,2566.885263,141.0073618,0.16493467,6529391.769,23500000.0,84700000,1,84800000,14100000.0,34600000.0,84700000,1,84900000,14100000.0,34600000.0,84700000,46,0,0,0,0,184,232,0.082467335,0.082467335,0,7240,798.3333333,1876.591274,3521594.81,1,0,0,0,0,0,0,0,1,855.3571429,53.42857143,1656.428571,184,0,0,0,0,0,0,7,374,7,11595,0,235,4,20,10939.0,0.0,10939,10939,84700000.0,0.0,84700000,84700000,DoS
443,3353341,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,50.39749909,1.789260323,670668.2,1478757.423,3315801,47,3353341,838335.25,1651731.821,3315801,47,0,0.0,0.0,0,0,1,0,0,0,160,32,1.491050269,0.298210054,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,306,349,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,83769079,8,6,326,11595,320,0,40.75,112.8535714,5792,0,1932.5,2181.008184,142.3078795,0.167126106,6443775.308,23200000.0,83600000,1,83600000,11900000.0,31600000.0,83600000,1,146377,29275.4,58816.73227,134085,45,0,0,0,0,252,200,0.095500632,0.071625474,0,5792,794.7333333,1621.721769,2629981.495,0,0,0,0,1,0,0,0,0,851.5,40.75,1932.5,252,0,0,0,0,0,0,8,326,6,11595,251,235,2,20,2006.0,0.0,2006,2006,83600000.0,0.0,83600000,83600000,DoS
80,86786977,7,6,351,11595,345,0,50.14285714,130.0390051,5792,0,1932.5,2537.820147,137.64738,0.149792059,7232248.083,25000000.0,86600000,1,86600000,14400000.0,35300000.0,86600000,1,225101,45020.2,99262.16023,222578,47,0,0,0,0,220,200,0.080657263,0.069134797,0,5792,853.2857143,1850.89797,3425823.297,0,0,0,0,1,0,0,0,0,918.9230769,50.14285714,1932.5,220,0,0,0,0,0,0,7,351,6,11595,251,235,2,20,981.0,0.0,981,981,86600000.0,0.0,86600000,86600000,DoS
443,59032217,16,13,1220,4238,530,0,76.25,133.8015944,1430,0,326.0,524.2046356,92.45798781,0.491257172,2108293.464,11100000.0,58600000,1,59000000,3935481.133,15100000.0,58600000,4,58800000,4896819.333,16900000.0,58600000,1,0,0,0,0,332,272,0.27103844,0.220218732,0,1430,181.9333333,373.596217,139574.1333,0,0,0,1,0,0,0,0,0,188.2068966,76.25,326.0,332,0,0,0,0,0,0,16,1220,13,4238,8192,360,15,20,200539.0,0.0,200539,200539,58600000.0,0.0,58600000,58600000,BENIGN
80,4654243,10,10,939,9348,315,0,93.9,143.3809611,1744,0,934.8,699.8929759,2210.241279,4.297154231,244960.1579,915489.9007,4001366,9,652877,72541.88889,144987.7986,444950,40,4634416,514935.1111,1316403.877,4001422,49,0,0,0,0,220,212,2.148577116,2.148577116,0,1744,489.8571429,647.3483055,419059.8286,0,0,0,1,0,0,0,0,1,514.35,93.9,934.8,220,0,0,0,0,0,0,10,939,10,9348,29200,32,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,54326,2,2,90,144,45,45,45.0,0.0,72,72,72.0,0.0,4307.329824,73.62956964,18108.66667,31360.80063,54321,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,88,36.81478482,36.81478482,45,72,55.8,14.78850905,218.7,0,0,0,0,0,0,0,0,1,69.75,45.0,72.0,40,0,0,0,0,0,0,2,90,2,144,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54094,9,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,4111111.111,222222.2222,9.0,0.0,9,9,9,9.0,0.0,9,9,0,0.0,0.0,0,0,1,0,0,0,40,0,222222.2222,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50419,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,5632.79716,79.33517126,16806.33333,29105.95914,50415,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,39.66758563,39.66758563,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,16795,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5715.986901,119.0830604,16795.0,0.0,16795,16795,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,59.54153022,59.54153022,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6112,32,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,187500.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,31250.0,31250.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98916742,8,6,347,11595,341,0,43.375,120.2769869,2907,0,1932.5,1496.914126,120.7277935,0.141533169,7608980.154,27400000.0,98800000,1,98800000,14100000.0,37300000.0,98800000,1,137365,27473.0,55390.37742,126205,34,0,0,0,0,252,200,0.080876097,0.060657073,0,2907,796.1333333,1315.294365,1729999.267,0,0,0,0,1,0,0,0,0,853.0,43.375,1932.5,252,0,0,0,0,0,0,8,347,6,11595,251,235,2,20,1002.0,0.0,1002,1002,98800000.0,0.0,98800000,98800000,DoS
60358,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,285,241,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,844521,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13774.67227,10.6569286,105565.125,298132.8167,843406,4,789,394.5,419.3143212,691,98,844496,168899.2,377060.9115,843406,4,0,0,0,0,72,132,3.552309534,7.104619068,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,83973122,8,6,302,11595,290,0,37.75,101.9604265,5792,0,1932.5,2181.008184,141.6762854,0.166720013,6459470.923,23200000.0,83800000,1,83800000,12000000.0,31700000.0,83800000,1,148296,29659.2,60239.69927,137093,45,0,0,0,0,240,200,0.095268579,0.071451434,0,5792,793.1333333,1622.158741,2631398.981,0,0,0,0,1,0,0,0,0,849.7857143,37.75,1932.5,240,0,0,0,0,0,0,8,302,6,11595,251,235,3,20,1988.0,0.0,1988,1988,83800000.0,0.0,83800000,83800000,DoS
80,73854393,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,157.918839,0.189562184,5681107.154,16900000.0,61000000,2,72500000,10400000.0,22700000.0,61000000,3,1396950,279390.0,624216.9184,1396023,2,0,0,0,0,172,132,0.108321248,0.081240936,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1001.0,0.0,1001,1001,36200000.0,35000000.0,61000000,11500000,DDoS
1309,113,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,53097.34513,17699.11504,113.0,0.0,113,113,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,8849.557522,8849.557522,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,10000,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1800.0,400.0,3333.333333,5692.282173,9906,1,10000,5000.0,7069.653598,9999,1,0,0.0,0.0,0,0,0,0,0,0,60,32,300.0,100.0,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,59808,1,1,42,90,42,42,42.0,0.0,90,90,90.0,0.0,2207.0626,33.44034243,59808.0,0.0,59808,59808,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.72017121,16.72017121,42,90,58.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,87.0,42.0,90.0,32,0,0,0,0,0,0,1,42,1,90,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
14000,13,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,461538.4615,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,76923.07692,76923.07692,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,99999489,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000818,0.040000204,33300000.0,57700000.0,100000000,30,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000102,0.020000102,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,30.0,0.0,30,30,100000000.0,0.0,100000000,100000000,DoS
53,47256,1,1,46,124,46,46,46.0,0.0,124,124,124.0,0.0,3597.426782,42.32266802,47256.0,0.0,47256,47256,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.16133401,21.16133401,46,124,72.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,108.0,46.0,124.0,20,0,0,0,0,0,0,1,46,1,124,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31053,1,1,41,89,41,41,41.0,0.0,89,89,89.0,0.0,4186.391009,64.40601552,31053.0,0.0,31053,31053,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.20300776,32.20300776,41,89,57.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,85.5,41.0,89.0,32,0,0,0,0,0,0,1,41,1,89,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,150688,3,7,373,11595,373,0,124.3333333,215.3516504,5792,0,1656.428571,1947.638216,79422.38267,66.36228499,16743.11111,45701.20974,138162,3,12006,6003.0,8485.281374,12003,3,150642,25107.0,55588.84851,138162,45,0,0,0,0,104,232,19.9086855,46.45359949,0,5792,1088.0,1705.403237,2908400.2,0,0,0,1,0,0,0,0,2,1196.8,124.3333333,1656.428571,104,0,0,0,0,0,0,3,373,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,98424882,7,5,353,11595,347,0,50.42857143,130.794823,8688,0,2319.0,3774.237539,121.3920683,0.12192039,8947716.545,29700000.0,98400000,1,98400000,16400000.0,40200000.0,98400000,1,45667,11416.75,15541.69515,33144,189,0,0,0,0,220,168,0.071120228,0.050800163,0,8688,919.0769231,2466.569732,6083966.244,0,0,0,0,1,0,0,0,0,995.6666667,50.42857143,2319.0,220,0,0,0,0,0,0,7,353,5,11595,251,235,2,20,2001.0,0.0,2001,2001,98400000.0,0.0,98400000,98400000,DoS
53,182,2,2,58,148,29,29,29.0,0.0,74,74,74.0,0.0,1131868.132,21978.02198,60.66666667,64.29878174,130,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,10989.01099,10989.01099,29,74,47.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,58.75,29.0,74.0,64,0,0,0,0,0,0,2,58,2,148,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,70,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,2628571.429,57142.85714,23.33333333,23.02896727,47,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,64,28571.42857,28571.42857,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24181371,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,0.992499557,0.165416593,8060457.0,14000000.0,24200000,1,24200000,8060457.0,14000000.0,24200000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.165416593,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,986.0,0.0,986,986,24200000.0,0.0,24200000,24200000,DDoS
58022,4720,28,1,55486,6,2920,6,1981.642857,815.1936927,6,6,6.0,0.0,11800000.0,6144.067797,168.5714286,65.34547992,244,1,4720,174.8148148,63.67528022,244,1,0,0.0,0.0,0,0,0,0,0,0,560,20,5932.20339,211.8644068,6,2920,1898.4,869.2048526,755517.0759,0,0,0,0,1,0,0,0,0,1963.862069,1981.642857,6.0,560,0,0,0,0,0,0,28,55486,1,6,62,0,27,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,94,230,47,47,47.0,0.0,115,115,115.0,0.0,1723404.255,21276.59574,62.66666667,106.8097998,186,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,10638.29787,10638.29787,47,115,74.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,92.75,47.0,115.0,40,0,0,0,0,0,0,2,94,2,230,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6915807,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.33788855,0.722981425,1728951.75,3455914.452,6912823,0,6915807,1728951.75,3455914.452,6912823,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.722981425,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2984.0,0.0,2984,2984,6912823.0,0.0,6912823,6912823,DDoS
63899,101593229,7,9,11613,62,5840,0,1659.0,2429.621575,20,0,6.888888889,5.30199124,114.919076,0.157490811,6772881.933,24000000.0,93100000,3,102000000,16900000.0,40800000.0,100000000,45,100000000,12500000.0,32700000.0,93100000,3,0,0,0,0,152,192,0.06890223,0.088588581,0,5840,687.1176471,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,3116.0,0.0,3116,3116,50100000.0,60900000.0,93100000,7052874,BENIGN
80,87593949,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,133.1484667,0.159828392,6737996.077,22300000.0,80600000,2,86700000,12400000.0,30200000.0,80600000,18,928673,185734.6,414827.8519,927801,2,0,0,0,0,172,132,0.09133051,0.068497882,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1890.0,0.0,1890,1890,43300000.0,52700000.0,80600000,6070956,DDoS
53,91088,4,2,196,328,49,49,49.0,0.0,164,164,164.0,0.0,5752.678728,65.87036712,18217.6,26379.85569,57692,3,33393,11131.0,19273.39537,33386,3,3,3.0,0.0,3,3,0,0,0,0,128,64,43.91357808,21.95678904,49,164,81.85714286,56.11425419,3148.809524,0,0,0,0,0,0,0,0,0,95.5,49.0,164.0,128,0,0,0,0,0,0,4,196,2,328,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117214293,16,17,1045,4751,385,0,65.3125,104.0408373,1430,0,279.4705882,485.3041724,49.44789455,0.281535631,3662946.656,14300000.0,58200000,3,117000000,7814286.2,20400000.0,58300000,48,117000000,7322682.062,19800000.0,58300000,3,0,0,0,0,356,352,0.136502124,0.145033507,0,1430,170.4705882,362.5941245,131474.4991,0,0,0,1,0,0,0,0,1,175.6363636,65.3125,279.4705882,356,0,0,0,0,0,0,16,1045,17,4751,8192,180,13,20,460687.0,220464.5807,616579,304795,58000000.0,328565.6512,58200000,57800000,BENIGN
